ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
36779	虞泽弓	214203		3806					0	22	35	59	3	1016	138		0	1				3	atMeleeWeaponDamageBase	6	6	atMeleeWeaponDamageRand	4	4	atMeleeWeaponAttackSpeedBase	24	24										5	1											145	488	302	9598	2250	0	0	0	0	0	0	0							万灵	外功	伤害（PVE）	任务								1	20	7												17	12938	17	17518	0	0	735	43	1	1		0	21	16384		0	1			0				1	补充万灵低级装备		1		1048576
36780	川林弓	214204		3801					0	22	38	71	3	1125	148		0	1				3	atMeleeWeaponDamageBase	7	7	atMeleeWeaponDamageRand	5	5	atMeleeWeaponAttackSpeedBase	24	24										5	1											158	121	451	9582	2261	0	0	0	0	0	0	0							万灵	外功	破防命中	任务								1	20	7												17	17518	17	12938	0	0	735	43	2	1		0	21	16384		0	1			0				1	补充万灵低级装备_少侠成长武器礼盒		1		1048576
36781	川林弓	214205		3805					0	22	40	28	3	1049	126		0	1				4	atMeleeWeaponDamageBase	3	3	atMeleeWeaponDamageRand	2	2	atMeleeWeaponAttackSpeedBase	24	24										5	1											77	85	86	2725	17358	0	0	0	0	0	0	0							万灵	外功	伤害（PVE）	任务								1	20	7												17	12938	17	17518	17	5006	735	43	2	1		0	21	16384		0	1			0				1	补充万灵低级装备_少侠成长武器礼盒		1		1048576
36782	川林弓	214206		3806					0	22	60	110	3	1444	177		0	1				4	atMeleeWeaponDamageBase	12	12	atMeleeWeaponDamageRand	8	8	atMeleeWeaponAttackSpeedBase	24	24										5	1											441	129	3248	7504	2280	0	0	0	0	0	0	0							万灵	外功	破防命中	任务								1	20	7												17	17518	17	12938	17	5006	735	43	2	1		0	21	16384		0	1			0				1	补充万灵低级装备_少侠成长武器礼盒		1		1048576
36783	庐溪弓	214207		3805					0	22	0	4	3	92	38		0	1				1	atMeleeWeaponDamageBase	1	1	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	24	24										5	1											0	0	0	0	0	0	0	0	0	0	0	0							万灵	外功	伤害	任务装备								1	20	7												0	0	0	0	0	0	735	43	0	0		0	21	16384		0	0			0				1	新手村		1		1048576
36784	云涴弓	214208		3806					0	22	0	131	3	1444	233		0	1				4	atMeleeWeaponDamageBase	14	14	atMeleeWeaponDamageRand	10	10	atMeleeWeaponAttackSpeedBase	24	24										5	1											969	378	3642	7573	2298	0	0	0	0	0	0	0							万灵	外功	破防无双	任务装备								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	16384		0	1			0				1	补充万灵低级装备		1		1048576
36785	山坞弓	214209		3801					0	22	2	7	3	139	38		0	1				1	atMeleeWeaponDamageBase	1	1	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	24	24										5	1											478	480	481	0	0	0	0	0	0	0	0	0							万灵	外功	伤害	商店								1	20	7												0	0	0	0	0	0	735	43	0	0		0	21	16384		0	0			0				1	补充万灵低级装备		1		1048576
36786	弥山弓	214210		3805					0	22	0	7	3	249	38		0	1				4	atMeleeWeaponDamageBase	1	1	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	24	24										5	1											14	32	642	11941	17097	0	0	0	0	0	0	0							万灵	外功	会心命中	任务装备								1	20	7												17	12938	17	17518	17	5006	735	43	6	0		0	21	16384		0	0			0				1	补充万灵低级装备		1		1048576
36787	岭藤弓	214211		3806					0	22	3374	250	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											4427	3288	3545	7508	2883	0	0	0	0	0	0	0							万灵	外功	基础	声望								1	20	7												17	5577	17	17518	17	12938	735	43	6	0		0	21	16384		0	1			0				1	补充万灵低级装备		1		1048576
36788	濯岫弓	214212		3806					0	22	15	13	3	432	60		0	0		0		4	atMeleeWeaponDamageBase	2	2	atMeleeWeaponDamageRand	1	1	atMeleeWeaponAttackSpeedBase	24	24										5	1											18	111248	615	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	任务								1	20	7												0	0	0	0	0	0	735	43	6	1		0	21	16384		0	0			0				1	补充万灵低级装备_201911赛季首冲赠送武器		1		8388607
36789	庄生晓梦	214213		3816					0	22	2346	258	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											13264	6637	6800	168	7533	18171	62302	62303	62301	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	橙武	1	512		1048576
36790	庄生晓梦	214213		3816					0	22	2347	259	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											11655	6637	3545	168	7533	18171	62302	62303	62301	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	橙武	1	512		1048576
36791	庄生晓梦	214213		3816					0	22	2348	260	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											13353	6641	6806	697	7534	18171	62302	62303	62301	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	橙武	1	512		1048576
36792	庄生晓梦	214213		3816					0	22	2350	261	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											11375	6641	14546	697	7534	18171	62302	62303	62301	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	橙武	1	512		1048576
36793	庄生晓梦	214213		3816					0	22	2352	262	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											11441	6641	4251	697	7534	18199	62302	62303	62301	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	橙武	1	512		1048576
36794	庄生晓梦	214213		3816					0	22	2353	263	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	32	32	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											11484	5103	4251	697	7534	18199	62302	62303	62301	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	橙武	1	512		1048576
36795	庄生晓梦	214213		3816					0	22	2355	265	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	32	32	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											11688	5103	6397	770	7535	18199	62302	62303	62301	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	橙武	1	512		1048576
36796	庄生晓梦	214213		3816					0	22	2357	268	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	32	32	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											13012	4459	6810	452	7530	18199	62302	62303	62301	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	橙武	1	512		1048576
36797	庄生晓梦	214213		3816					0	22	2358	271	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	32	32	atMeleeWeaponDamageRand	22	22	atMeleeWeaponAttackSpeedBase	24	24										5	20											13151	4277	6814	904	7530	18200	62302	62303	62301	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	橙武	1	708		1048576
36798	雀引昭明	214214		3817					0	22	2334	226	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											9397	4061	9463	1284	7573	19582	62302	62303	62305	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	补充万灵低级装备_橙武	1	1		1048576
36799	雀引昭明	214214		3817					0	22	2335	227	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											7918	4061	6452	1284	7594	19582	62302	62303	62305	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	补充万灵低级装备_橙武	1	1		1048576
36800	雀引昭明	214214		3817					0	22	2336	229	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	27	27	atMeleeWeaponDamageRand	18	18	atMeleeWeaponAttackSpeedBase	24	24										5	10											8626	4311	4385	1284	7594	21352	62302	62303	62305	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	补充万灵低级装备_橙武	1	1		1048576
36801	雀引昭明	214214		3817					0	22	2336	232	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	28	28	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	24	24										5	10											8797	4065	3540	435	7563	21352	62302	62303	62305	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	补充万灵低级装备_橙武	1	1		1048576
36802	雀引昭明	214214		3817					0	22	2337	235	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	28	28	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	24	24										5	10											8717	4073	6707	769	7563	21352	62302	62303	62305	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	补充万灵低级装备_橙武	1	1		1048576
36803	雀引昭明	214214		3817					0	22	2338	238	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	24	24										5	10											8720	5887	6710	687	7564	21353	62302	62303	62305	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	补充万灵低级装备_橙武	1	1		1048576
36804	雀引昭明	214214		3817					0	22	2339	241	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	24	24										5	10											11855	3404	6713	358	7586	21353	62302	62303	62305	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	补充万灵低级装备_橙武	1	1		1048576
36805	落梨雪	214215		3813					0	22	0	260	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											13353	6641	6806	697	7534	18171	0	0	0	0	0	0							万灵	外功	全能	任务装备								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	小橙武		512		1048576
36806	落梨雪	214216		3814					0	22	0	260	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											13353	6641	6806	697	7534	18171	0	0	0	0	0	0							万灵	外功	全能	任务装备								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	小橙武第一次升级		512		1048576
36807	落梨雪	214217		3815					0	22	0	260	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	31	31	atMeleeWeaponDamageRand	21	21	atMeleeWeaponAttackSpeedBase	24	24										5	20											13353	6641	6806	697	7534	18171	62306	0	0	0	0	0							万灵	外功	全能	任务装备								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	小橙武第二次升级	1	512		1048576
36808	逐风·霜翎弓	214218		3806					0	22	0	234	3	4800	1024		0	0		0		4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3164	4036	8331	7560	2585	0	0	0	0	0	0	0							万灵	外功	破防命中	任务装备								1	20	7												17	17518	17	12938	17	5006	735	43	6	0		0	21	16384		0	1			0				1	补充万灵低级装备_白帝风云版本1级直升满级装备pve		1		1048576
36809	逐风·季野囊	214228							1	6	0	234	3	3360	716		0	0				4	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	10											1130	442	366	9602	7451	0	0	0	0	0	0	0							万灵	外功	破防(PVP)	任务装备								2	1	7												17	17518	0	0	0	0	735	43	6	0		0	0	16384		0	1			0				0	补充万灵低级装备_白帝风云版本1级直升满级装备pvp		1		1048576
36810	逐风·季野弓	214229		3806					0	22	0	234	3	4800	1024		0	0				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3164	4036	4392	713	6291	0	0	0	0	0	0	0							万灵	外功	会心(PVP)	任务装备								1	20	7												17	17518	17	5577	17	5519	735	43	6	0		0	21	16384		0	1			0				0	补充万灵低级装备_白帝风云版本1级直升满级装备pvp		1		1048576
36811	宿沙弓·淡	214242		3801					0	22	926605	268	1	3428	1024		0	0	1			2	atMeleeWeaponDamageBase	21	21	atMeleeWeaponDamageRand	14	14	atMeleeWeaponAttackSpeedBase	24	24										6	214											379	111337	215	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1			1024	562949953421311	8388607
36812	宿沙弓·绽	214243		3801					0	22	1540505	269	1	4114	1024		0	0	1			3	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										6	214											2703	111338	564	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1			1024	562949953421311	8388607
36813	宿沙弓·璨	214244		3801					0	22	1984625	272	1	4800	1024		0	0	1			4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	20	20	atMeleeWeaponAttackSpeedBase	24	24										6	214											2582	111339	454	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1			1024	562949953421311	8388607
36814	宿沙弓·黯	214245		3801					0	22	613926	261	1	3428	1024		0	0	1			2	atMeleeWeaponDamageBase	20	20	atMeleeWeaponDamageRand	13	13	atMeleeWeaponAttackSpeedBase	24	24										6	214											1173	111340	277	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1			1024	562949953421311	8388607
36815	宿沙弓·曜	214246		3801					0	22	1533484	444	1	5485	1024		0	0	1			5	atMeleeWeaponDamageBase	53	53	atMeleeWeaponDamageRand	35	35	atMeleeWeaponAttackSpeedBase	24	24										6	214											5422	110927	9349	30032	30033	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	0	67108863		0	0			0	3	1	1	1		1	1024	562949953421311	8388607
36816	沧浪弓·烨	214247		3801					0	22	926605	268	1	3428	1024		0	0	1			2	atMeleeWeaponDamageBase	21	21	atMeleeWeaponDamageRand	14	14	atMeleeWeaponAttackSpeedBase	24	24										6	214											379	111337	215	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1	2019年6月大版本_新吃鸡地图		1024	562949953421311	8388607
36817	沧浪弓·耀	214248		3801					0	22	1540505	269	1	4114	1024		0	0	1			3	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										6	214											2703	111338	564	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1	2019年6月大版本_新吃鸡地图		1024	562949953421311	8388607
36818	沧浪弓·绚	214249		3801					0	22	1984625	272	1	4800	1024		0	0	1			4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	20	20	atMeleeWeaponAttackSpeedBase	24	24										6	214											2582	111339	454	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1	2019年6月大版本_新吃鸡地图		1024	562949953421311	8388607
36819	沧浪弓·微	214250		3801					0	22	613926	261	1	3428	1024		0	0	1			2	atMeleeWeaponDamageBase	20	20	atMeleeWeaponDamageRand	13	13	atMeleeWeaponAttackSpeedBase	24	24										6	214											1173	111340	277	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1	2019年6月大版本_新吃鸡地图		1024	562949953421311	8388607
36820	沧浪弓·煌	214251		3801					0	22	1533484	444	1	5485	1024		0	0	1			5	atMeleeWeaponDamageBase	53	53	atMeleeWeaponDamageRand	35	35	atMeleeWeaponAttackSpeedBase	24	24										6	214											5422	110927	9349	30032	30033	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	0	67108863		0	0			0	3	1	1	1	2019年6月大版本_新吃鸡地图	1	1024	562949953421311	8388607
36821	照夜弓·夜	214252		3801					0	22	926605	268	1	3428	1024		0	0	1			2	atMeleeWeaponDamageBase	21	21	atMeleeWeaponDamageRand	14	14	atMeleeWeaponAttackSpeedBase	24	24										6	214											379	111337	215	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1	2020年10月通用吃鸡地图		1024	562949953421311	8388607
36822	照夜弓·鳞	214253		3801					0	22	1540505	269	1	4114	1024		0	0	1			3	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										6	214											2703	111338	564	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1	2020年10月通用吃鸡地图		1024	562949953421311	8388607
36823	照夜弓·跃	214254		3801					0	22	1984625	272	1	4800	1024		0	0	1			4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	20	20	atMeleeWeaponAttackSpeedBase	24	24										6	214											2582	111339	454	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1	2020年10月通用吃鸡地图		1024	562949953421311	8388607
36824	照夜弓·晓	214255		3801					0	22	613926	261	1	3428	1024		0	0	1			2	atMeleeWeaponDamageBase	20	20	atMeleeWeaponDamageRand	13	13	atMeleeWeaponAttackSpeedBase	24	24										6	214											1173	111340	277	0	0	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	21	67108863		0	1			0	3	1	1	1	2020年10月通用吃鸡地图		1024	562949953421311	8388607
36825	照夜弓·吟	214256		3801					0	22	1533484	444	1	5485	1024		0	0	1			5	atMeleeWeaponDamageBase	53	53	atMeleeWeaponDamageRand	35	35	atMeleeWeaponAttackSpeedBase	24	24										6	214											5422	110927	9349	30032	30033	0	0	0	0	0	0	0							通用	通用	纯攻击	龙门寻宝								1	20	7												0	0	0	0	0	0	0	1	0	0		0	0	67108863		0	0			0	3	1	1	1	2020年10月通用吃鸡地图	1	1024	562949953421311	8388607
36826	浩气凌天·弦月	214257		3808	1				0	22	3406	279	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	30	30	atMeleeWeaponDamageRand	20	20	atMeleeWeaponAttackSpeedBase	24	24										5	20											5427	4543	8888	364	6186	59349	0	0	0	0	0	0							万灵	外功	会心(PVP)	阵营拍卖								1	20	2												17	17518	17	5577	17	5519	735	43	6	1		0	21	16384		0	1			1				0	202304赛季_阵营拍卖高阶	1	1024		1048576
36827	纵马横刀·擒光	214258		3808	2				0	22	3406	279	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	30	30	atMeleeWeaponDamageRand	20	20	atMeleeWeaponAttackSpeedBase	24	24										5	20											5427	4543	8888	364	6186	59349	0	0	0	0	0	0							万灵	外功	会心(PVP)	阵营拍卖								1	20	4												17	17518	17	5577	17	5519	735	43	6	1		0	21	16384		0	1			1				0	202304赛季_阵营拍卖高阶	1	1024		1048576
36828	煞·雀引昭明	214259		3817	1				0	22	2339	241	3	5485	1024		0	1				5	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	24	24										5	10											11855	3404	6713	358	7586	21353	62302	62303	62305	62304	65761	63668	65792	65823					万灵	外功	全能	任务								1	20	7							32					17	12938	17	17518	17	5006	735	43	8	0		0	21	16384		0	0			0				3	补充万灵低级装备_110级奇遇橙武	1	1		1048576
