ID	Name	UIID	AttriName	Attribute1ID	Attribute1Value1	Attribute1Value2	Score	DiamondType1	Compare1	DiamondCount1	DiamondIntensity1	Attribute2ID	Attribute2Value1	Attribute2Value2	DiamondType2	Compare2	DiamondCount2	DiamondIntensity2	Attribute3ID	Attribute3Value1	Attribute3Value2	DiamondType3	Compare3	DiamondCount3	DiamondIntensity3	ScriptName	Attribute4ID	Attribute4Value1	Attribute4Value2	RepresentIndex	RepresentID	Time	DestItemSubType	TabType	TabIndex	PackageSize	MapInvalidMask	BelongKungfuID
13087	彩·冻髓·破招·霜冷(肆)	278651		atLunarOvercomeBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atLunarAttackPowerBase	1178	1178	5	3	14	72									5	72609			
13088	彩·冻髓·破招·霜冷(伍)	278652		atLunarOvercomeBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atLunarAttackPowerBase	1473	1473	5	3	16	90									5	72610			
13089	彩·冻髓·破招·霜冷(陆)	278653		atLunarOvercomeBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atLunarAttackPowerBase	1768	1768	5	3	18	108									5	0			
13090	彩·杯雪·破招·霜冷(壹)	278654		atLunarCriticalDamagePowerBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atLunarAttackPowerBase	295	295	5	3	8	57									5	72612			
13091	彩·杯雪·破招·霜冷(贰)	278655		atLunarCriticalDamagePowerBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atLunarAttackPowerBase	589	589	5	3	10	62									5	72613			
13092	彩·杯雪·破招·霜冷(叁)	278656		atLunarCriticalDamagePowerBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atLunarAttackPowerBase	884	884	5	3	12	67									5	72614			
13093	彩·杯雪·破招·霜冷(肆)	278657		atLunarCriticalDamagePowerBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atLunarAttackPowerBase	1178	1178	5	3	14	72									5	72615			
13094	彩·杯雪·破招·霜冷(伍)	278658		atLunarCriticalDamagePowerBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atLunarAttackPowerBase	1473	1473	5	3	16	90									5	72616			
13095	彩·杯雪·破招·霜冷(陆)	278659		atLunarCriticalDamagePowerBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atLunarAttackPowerBase	1768	1768	5	3	18	108									5	0			
13096	彩·霜冷·破招·冻髓(壹)	278660		atLunarAttackPowerBase	74	74		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atLunarOvercomeBase	975	975	5	3	8	57									5	72618			
13097	彩·霜冷·破招·冻髓(贰)	278661		atLunarAttackPowerBase	147	147		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atLunarOvercomeBase	1950	1950	5	3	10	62									5	72619			
13098	彩·霜冷·破招·冻髓(叁)	278662		atLunarAttackPowerBase	221	221		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atLunarOvercomeBase	2925	2925	5	3	12	67									5	72620			
13099	彩·霜冷·破招·冻髓(肆)	278663		atLunarAttackPowerBase	295	295		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atLunarOvercomeBase	3900	3900	5	3	14	72									5	72621			
13100	彩·霜冷·破招·冻髓(伍)	278664		atLunarAttackPowerBase	368	368		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atLunarOvercomeBase	4875	4875	5	3	16	90									5	72622			
13101	彩·霜冷·破招·冻髓(陆)	278665		atLunarAttackPowerBase	442	442		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atLunarOvercomeBase	5850	5850	5	3	18	108									5	0			
13102	彩·杯雪·破招·冻髓(壹)	278666		atLunarCriticalDamagePowerBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atLunarOvercomeBase	975	975	5	3	8	57									5	72624			
13103	彩·杯雪·破招·冻髓(贰)	278667		atLunarCriticalDamagePowerBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atLunarOvercomeBase	1950	1950	5	3	10	62									5	72625			
13104	彩·杯雪·破招·冻髓(叁)	278668		atLunarCriticalDamagePowerBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atLunarOvercomeBase	2925	2925	5	3	12	67									5	72626			
13105	彩·杯雪·破招·冻髓(肆)	278669		atLunarCriticalDamagePowerBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atLunarOvercomeBase	3900	3900	5	3	14	72									5	72627			
13106	彩·杯雪·破招·冻髓(伍)	278670		atLunarCriticalDamagePowerBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atLunarOvercomeBase	4875	4875	5	3	16	90									5	72628			
13107	彩·杯雪·破招·冻髓(陆)	278671		atLunarCriticalDamagePowerBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atLunarOvercomeBase	5850	5850	5	3	18	108									5	0			
13108	彩·霜冷·破招·杯雪(壹)	278672		atLunarAttackPowerBase	74	74		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atLunarCriticalDamagePowerBase	975	975	5	3	8	57									5	72630			
13109	彩·霜冷·破招·杯雪(贰)	278673		atLunarAttackPowerBase	147	147		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atLunarCriticalDamagePowerBase	1950	1950	5	3	10	62									5	72631			
13110	彩·霜冷·破招·杯雪(叁)	278674		atLunarAttackPowerBase	221	221		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atLunarCriticalDamagePowerBase	2925	2925	5	3	12	67									5	72632			
13111	彩·霜冷·破招·杯雪(肆)	278675		atLunarAttackPowerBase	295	295		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atLunarCriticalDamagePowerBase	3900	3900	5	3	14	72									5	72633			
13112	彩·霜冷·破招·杯雪(伍)	278676		atLunarAttackPowerBase	368	368		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atLunarCriticalDamagePowerBase	4875	4875	5	3	16	90									5	72634			
13113	彩·霜冷·破招·杯雪(陆)	278677		atLunarAttackPowerBase	442	442		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atLunarCriticalDamagePowerBase	5850	5850	5	3	18	108									5	0			
13114	彩·冻髓·破招·杯雪(壹)	278678		atLunarOvercomeBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atLunarCriticalDamagePowerBase	975	975	5	3	8	57									5	72636			
13115	彩·冻髓·破招·杯雪(贰)	278679		atLunarOvercomeBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atLunarCriticalDamagePowerBase	1950	1950	5	3	10	62									5	72637			
13116	彩·冻髓·破招·杯雪(叁)	278680		atLunarOvercomeBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atLunarCriticalDamagePowerBase	2925	2925	5	3	12	67									5	72638			
13117	彩·冻髓·破招·杯雪(肆)	278681		atLunarOvercomeBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atLunarCriticalDamagePowerBase	3900	3900	5	3	14	72									5	72639			
13118	彩·冻髓·破招·杯雪(伍)	278682		atLunarOvercomeBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atLunarCriticalDamagePowerBase	4875	4875	5	3	16	90									5	72640			
13119	彩·冻髓·破招·杯雪(陆)	278683		atLunarOvercomeBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atLunarCriticalDamagePowerBase	5850	5850	5	3	18	108									5	0			
13120	彩·霜冷·破招·大化(壹)	278684		atLunarAttackPowerBase	74	74		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atDecriticalDamagePowerBase	488	488	5	3	8	57									5	72642			
13121	彩·霜冷·破招·大化(贰)	278685		atLunarAttackPowerBase	147	147		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atDecriticalDamagePowerBase	975	975	5	3	10	62									5	72643			
13122	彩·霜冷·破招·大化(叁)	278686		atLunarAttackPowerBase	221	221		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atDecriticalDamagePowerBase	1463	1463	5	3	12	67									5	72644			
13123	彩·霜冷·破招·大化(肆)	278687		atLunarAttackPowerBase	295	295		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atDecriticalDamagePowerBase	1950	1950	5	3	14	72									5	72645			
13124	彩·霜冷·破招·大化(伍)	278688		atLunarAttackPowerBase	368	368		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atDecriticalDamagePowerBase	2438	2438	5	3	16	90									5	72646			
13125	彩·霜冷·破招·大化(陆)	278689		atLunarAttackPowerBase	442	442		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atDecriticalDamagePowerBase	2925	2925	5	3	18	108									5	0			
13126	彩·冻髓·破招·大化(壹)	278690		atLunarOvercomeBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atDecriticalDamagePowerBase	488	488	5	3	8	57									5	72648			
13127	彩·冻髓·破招·大化(贰)	278691		atLunarOvercomeBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atDecriticalDamagePowerBase	975	975	5	3	10	62									5	72649			
13128	彩·冻髓·破招·大化(叁)	278692		atLunarOvercomeBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atDecriticalDamagePowerBase	1463	1463	5	3	12	67									5	72650			
13129	彩·冻髓·破招·大化(肆)	278693		atLunarOvercomeBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atDecriticalDamagePowerBase	1950	1950	5	3	14	72									5	72651			
13130	彩·冻髓·破招·大化(伍)	278694		atLunarOvercomeBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atDecriticalDamagePowerBase	2438	2438	5	3	16	90									5	72652			
13131	彩·冻髓·破招·大化(陆)	278695		atLunarOvercomeBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atDecriticalDamagePowerBase	2925	2925	5	3	18	108									5	0			
13132	彩·杯雪·破招·大化(壹)	278696		atLunarCriticalDamagePowerBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atDecriticalDamagePowerBase	488	488	5	3	8	57									5	72654			
13133	彩·杯雪·破招·大化(贰)	278697		atLunarCriticalDamagePowerBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atDecriticalDamagePowerBase	975	975	5	3	10	62									5	72655			
13134	彩·杯雪·破招·大化(叁)	278698		atLunarCriticalDamagePowerBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atDecriticalDamagePowerBase	1463	1463	5	3	12	67									5	72656			
13135	彩·杯雪·破招·大化(肆)	278699		atLunarCriticalDamagePowerBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atDecriticalDamagePowerBase	1950	1950	5	3	14	72									5	72657			
13136	彩·杯雪·破招·大化(伍)	278700		atLunarCriticalDamagePowerBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atDecriticalDamagePowerBase	2438	2438	5	3	16	90									5	72658			
13137	彩·杯雪·破招·大化(陆)	278701		atLunarCriticalDamagePowerBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atDecriticalDamagePowerBase	2925	2925	5	3	18	108									5	0			
13138	彩·腐心·破招·鹤顶(壹)	278702		atPoisonOvercomeBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atPoisonAttackPowerBase	295	295	5	3	8	57									5	72660			
13139	彩·腐心·破招·鹤顶(贰)	278703		atPoisonOvercomeBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atPoisonAttackPowerBase	589	589	5	3	10	62									5	72661			
13140	彩·腐心·破招·鹤顶(叁)	278704		atPoisonOvercomeBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atPoisonAttackPowerBase	884	884	5	3	12	67									5	72662			
13141	彩·腐心·破招·鹤顶(肆)	278705		atPoisonOvercomeBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atPoisonAttackPowerBase	1178	1178	5	3	14	72									5	72663			
13142	彩·腐心·破招·鹤顶(伍)	278706		atPoisonOvercomeBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atPoisonAttackPowerBase	1473	1473	5	3	16	90									5	72664			
13143	彩·腐心·破招·鹤顶(陆)	278707		atPoisonOvercomeBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atPoisonAttackPowerBase	1768	1768	5	3	18	108									5	0			
13144	彩·穿石·破招·鹤顶(壹)	278708		atPoisonCriticalDamagePowerBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atPoisonAttackPowerBase	295	295	5	3	8	57									5	72666			
13145	彩·穿石·破招·鹤顶(贰)	278709		atPoisonCriticalDamagePowerBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atPoisonAttackPowerBase	589	589	5	3	10	62									5	72667			
13146	彩·穿石·破招·鹤顶(叁)	278710		atPoisonCriticalDamagePowerBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atPoisonAttackPowerBase	884	884	5	3	12	67									5	72668			
13147	彩·穿石·破招·鹤顶(肆)	278711		atPoisonCriticalDamagePowerBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atPoisonAttackPowerBase	1178	1178	5	3	14	72									5	72669			
13148	彩·穿石·破招·鹤顶(伍)	278712		atPoisonCriticalDamagePowerBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atPoisonAttackPowerBase	1473	1473	5	3	16	90									5	72670			
13149	彩·穿石·破招·鹤顶(陆)	278713		atPoisonCriticalDamagePowerBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atPoisonAttackPowerBase	1768	1768	5	3	18	108									5	0			
13150	彩·鹤顶·破招·腐心(壹)	278714		atPoisonAttackPowerBase	74	74		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atPoisonOvercomeBase	975	975	5	3	8	57									5	72672			
13151	彩·鹤顶·破招·腐心(贰)	278715		atPoisonAttackPowerBase	147	147		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atPoisonOvercomeBase	1950	1950	5	3	10	62									5	72673			
13152	彩·鹤顶·破招·腐心(叁)	278716		atPoisonAttackPowerBase	221	221		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atPoisonOvercomeBase	2925	2925	5	3	12	67									5	72674			
13153	彩·鹤顶·破招·腐心(肆)	278717		atPoisonAttackPowerBase	295	295		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atPoisonOvercomeBase	3900	3900	5	3	14	72									5	72675			
13154	彩·鹤顶·破招·腐心(伍)	278718		atPoisonAttackPowerBase	368	368		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atPoisonOvercomeBase	4875	4875	5	3	16	90									5	72676			
13155	彩·鹤顶·破招·腐心(陆)	278719		atPoisonAttackPowerBase	442	442		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atPoisonOvercomeBase	5850	5850	5	3	18	108									5	0			
13156	彩·穿石·破招·腐心(壹)	278720		atPoisonCriticalDamagePowerBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atPoisonOvercomeBase	975	975	5	3	8	57									5	72678			
13157	彩·穿石·破招·腐心(贰)	278721		atPoisonCriticalDamagePowerBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atPoisonOvercomeBase	1950	1950	5	3	10	62									5	72679			
13158	彩·穿石·破招·腐心(叁)	278722		atPoisonCriticalDamagePowerBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atPoisonOvercomeBase	2925	2925	5	3	12	67									5	72680			
13159	彩·穿石·破招·腐心(肆)	278723		atPoisonCriticalDamagePowerBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atPoisonOvercomeBase	3900	3900	5	3	14	72									5	72681			
13160	彩·穿石·破招·腐心(伍)	278724		atPoisonCriticalDamagePowerBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atPoisonOvercomeBase	4875	4875	5	3	16	90									5	72682			
13161	彩·穿石·破招·腐心(陆)	278725		atPoisonCriticalDamagePowerBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atPoisonOvercomeBase	5850	5850	5	3	18	108									5	0			
13162	彩·鹤顶·破招·穿石(壹)	278726		atPoisonAttackPowerBase	74	74		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atPoisonCriticalDamagePowerBase	975	975	5	3	8	57									5	72684			
13163	彩·鹤顶·破招·穿石(贰)	278727		atPoisonAttackPowerBase	147	147		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atPoisonCriticalDamagePowerBase	1950	1950	5	3	10	62									5	72685			
13164	彩·鹤顶·破招·穿石(叁)	278728		atPoisonAttackPowerBase	221	221		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atPoisonCriticalDamagePowerBase	2925	2925	5	3	12	67									5	72686			
13165	彩·鹤顶·破招·穿石(肆)	278729		atPoisonAttackPowerBase	295	295		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atPoisonCriticalDamagePowerBase	3900	3900	5	3	14	72									5	72687			
13166	彩·鹤顶·破招·穿石(伍)	278730		atPoisonAttackPowerBase	368	368		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atPoisonCriticalDamagePowerBase	4875	4875	5	3	16	90									5	72688			
13167	彩·鹤顶·破招·穿石(陆)	278731		atPoisonAttackPowerBase	442	442		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atPoisonCriticalDamagePowerBase	5850	5850	5	3	18	108									5	0			
13168	彩·腐心·破招·穿石(壹)	278732		atPoisonOvercomeBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atPoisonCriticalDamagePowerBase	975	975	5	3	8	57									5	72690			
13169	彩·腐心·破招·穿石(贰)	278733		atPoisonOvercomeBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atPoisonCriticalDamagePowerBase	1950	1950	5	3	10	62									5	72691			
13170	彩·腐心·破招·穿石(叁)	278734		atPoisonOvercomeBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atPoisonCriticalDamagePowerBase	2925	2925	5	3	12	67									5	72692			
13171	彩·腐心·破招·穿石(肆)	278735		atPoisonOvercomeBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atPoisonCriticalDamagePowerBase	3900	3900	5	3	14	72									5	72693			
13172	彩·腐心·破招·穿石(伍)	278736		atPoisonOvercomeBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atPoisonCriticalDamagePowerBase	4875	4875	5	3	16	90									5	72694			
13173	彩·腐心·破招·穿石(陆)	278737		atPoisonOvercomeBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atPoisonCriticalDamagePowerBase	5850	5850	5	3	18	108									5	0			
13174	彩·鹤顶·破招·大化(壹)	278738		atPoisonAttackPowerBase	74	74		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atDecriticalDamagePowerBase	488	488	5	3	8	57									5	72696			
13175	彩·鹤顶·破招·大化(贰)	278739		atPoisonAttackPowerBase	147	147		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atDecriticalDamagePowerBase	975	975	5	3	10	62									5	72697			
13176	彩·鹤顶·破招·大化(叁)	278740		atPoisonAttackPowerBase	221	221		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atDecriticalDamagePowerBase	1463	1463	5	3	12	67									5	72698			
13177	彩·鹤顶·破招·大化(肆)	278741		atPoisonAttackPowerBase	295	295		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atDecriticalDamagePowerBase	1950	1950	5	3	14	72									5	72699			
13178	彩·鹤顶·破招·大化(伍)	278742		atPoisonAttackPowerBase	368	368		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atDecriticalDamagePowerBase	2438	2438	5	3	16	90									5	72700			
13179	彩·鹤顶·破招·大化(陆)	278743		atPoisonAttackPowerBase	442	442		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atDecriticalDamagePowerBase	2925	2925	5	3	18	108									5	0			
13180	彩·腐心·破招·大化(壹)	278744		atPoisonOvercomeBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atDecriticalDamagePowerBase	488	488	5	3	8	57									5	72702			
13181	彩·腐心·破招·大化(贰)	278745		atPoisonOvercomeBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atDecriticalDamagePowerBase	975	975	5	3	10	62									5	72703			
13182	彩·腐心·破招·大化(叁)	278746		atPoisonOvercomeBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atDecriticalDamagePowerBase	1463	1463	5	3	12	67									5	72704			
13183	彩·腐心·破招·大化(肆)	278747		atPoisonOvercomeBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atDecriticalDamagePowerBase	1950	1950	5	3	14	72									5	72705			
13184	彩·腐心·破招·大化(伍)	278748		atPoisonOvercomeBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atDecriticalDamagePowerBase	2438	2438	5	3	16	90									5	72706			
13185	彩·腐心·破招·大化(陆)	278749		atPoisonOvercomeBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atDecriticalDamagePowerBase	2925	2925	5	3	18	108									5	0			
13186	彩·穿石·破招·大化(壹)	278750		atPoisonCriticalDamagePowerBase	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atDecriticalDamagePowerBase	488	488	5	3	8	57									5	72708			
13187	彩·穿石·破招·大化(贰)	278751		atPoisonCriticalDamagePowerBase	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atDecriticalDamagePowerBase	975	975	5	3	10	62									5	72709			
13188	彩·穿石·破招·大化(叁)	278752		atPoisonCriticalDamagePowerBase	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atDecriticalDamagePowerBase	1463	1463	5	3	12	67									5	72710			
13189	彩·穿石·破招·大化(肆)	278753		atPoisonCriticalDamagePowerBase	975	975		5	3	11	40	atSurplusValueBase	1950	1950	5	3	12	60	atDecriticalDamagePowerBase	1950	1950	5	3	14	72									5	72711			
13190	彩·穿石·破招·大化(伍)	278754		atPoisonCriticalDamagePowerBase	1219	1219		5	3	13	45	atSurplusValueBase	2438	2438	5	3	14	75	atDecriticalDamagePowerBase	2438	2438	5	3	16	90									5	72712			
13191	彩·穿石·破招·大化(陆)	278755		atPoisonCriticalDamagePowerBase	1463	1463		5	3	14	50	atSurplusValueBase	2925	2925	5	3	16	90	atDecriticalDamagePowerBase	2925	2925	5	3	18	108									5	0			
13192	彩·灭气·破招·激流(壹)	278756		atMagicOvercome	244	244		5	3	5	10	atSurplusValueBase	488	488	5	3	6	45	atMagicAttackPowerBase	295	295	5	3	8	57									5	72714			
13193	彩·灭气·破招·激流(贰)	278757		atMagicOvercome	488	488		5	3	7	20	atSurplusValueBase	975	975	5	3	8	50	atMagicAttackPowerBase	589	589	5	3	10	62									5	72715			
13194	彩·灭气·破招·激流(叁)	278758		atMagicOvercome	731	731		5	3	9	30	atSurplusValueBase	1463	1463	5	3	10	55	atMagicAttackPowerBase	884	884	5	3	12	67									5	72716			
